"iso3c","year","genus_cat","common_name","scientific_name","production_sector","pred_consumption"
"ESP",2019,"Demersal Fish","Goosefishes","Lophiidae","Industrial",0
"ESP",2019,"Demersal Fish","Frogfishes","Lophius","Artisanal",0
"ESP",2019,"Demersal Fish","Frogfishes","Lophius","Industrial",0
"ESP",2019,"Demersal Fish","American angler","Lophius americanus","Industrial",0
"ESP",2019,"Demersal Fish","Blackbellied angler","Lophius budegassa","Artisanal",0
"ESP",2019,"Demersal Fish","Blackbellied angler","Lophius budegassa","Industrial",0
"ESP",2019,"Demersal Fish","Angler","Lophius piscatorius","Artisanal",0
"ESP",2019,"Demersal Fish","Angler","Lophius piscatorius","Industrial",0
"ESP",2019,"Demersal Fish","Snappers","Lutjanidae","Industrial",0
"ESP",2019,"Demersal Fish","Snappers","Lutjanus","Industrial",0
"ESP",2019,"Demersal Fish","Longspine snipefish","Macroramphosus scolopax","Artisanal",0
"ESP",2019,"Demersal Fish","Longspine snipefish","Macroramphosus scolopax","Industrial",0
"ESP",2019,"Demersal Fish","Finfishes","Marine finfishes not identified","Industrial",0
"ESP",2019,"Demersal Fish","Haddock","Melanogrammus aeglefinus","Industrial",0
"ESP",2019,"Demersal Fish","Hakes","Merluccius","Artisanal",0
"ESP",2019,"Demersal Fish","Hakes","Merluccius","Industrial",0
"ESP",2019,"Demersal Fish","Silver hake","Merluccius bilinearis","Industrial",0
"ESP",2019,"Demersal Fish","European hake","Merluccius merluccius","Artisanal",0
"ESP",2019,"Demersal Fish","European hake","Merluccius merluccius","Industrial",0
"ESP",2019,"Demersal Fish","Benguela hake","Merluccius polli","Industrial",0
"ESP",2019,"Demersal Fish","Senegalese hake","Merluccius senegalensis","Industrial",0
"ESP",2019,"Demersal Fish","Soles","Microchirus","Artisanal",0
"ESP",2019,"Demersal Fish","Soles","Microchirus","Industrial",0
"ESP",2019,"Demersal Fish","Lemon sole","Microstomus kitt","Artisanal",0
"ESP",2019,"Demersal Fish","Lemon sole","Microstomus kitt","Industrial",0
"ESP",2019,"Demersal Fish","Devil fish","Mobula mobular","Artisanal",0
"ESP",2019,"Demersal Fish","Devil fish","Mobula mobular","Industrial",0
"ESP",2019,"Demersal Fish","Lings","Molva","Artisanal",0
"ESP",2019,"Demersal Fish","Lings","Molva","Industrial",0
"ESP",2019,"Demersal Fish","Blue ling","Molva dypterygia","Industrial",0
"ESP",2019,"Demersal Fish","Spanish ling","Molva macrophthalma","Industrial",0
"ESP",2019,"Demersal Fish","Ling","Molva molva","Industrial",0
"ESP",2019,"Demersal Fish","Filefishes","Monacanthidae","Artisanal",0
"ESP",2019,"Demersal Fish","Grey mullets","Mugil","Artisanal",0
"ESP",2019,"Demersal Fish","Grey mullets","Mugil","Industrial",0
"ESP",2019,"Demersal Fish","Mullets, grey mullets","Mugilidae","Artisanal",0
"ESP",2019,"Demersal Fish","Mullets, grey mullets","Mugilidae","Industrial",0
"ESP",2019,"Demersal Fish","Goatfishes","Mullidae","Artisanal",0
"ESP",2019,"Demersal Fish","Goatfishes","Mullidae","Industrial",0
"ESP",2019,"Demersal Fish","Atlantic goatfishes","Mullus","Artisanal",0
"ESP",2019,"Demersal Fish","Atlantic goatfishes","Mullus","Industrial",0
"ESP",2019,"Demersal Fish","Red mullet","Mullus barbatus barbatus","Artisanal",0
"ESP",2019,"Demersal Fish","Red mullet","Mullus barbatus barbatus","Industrial",0
"ESP",2019,"Demersal Fish","Surmullet","Mullus surmuletus","Artisanal",0
"ESP",2019,"Demersal Fish","Surmullet","Mullus surmuletus","Industrial",0
"ESP",2019,"Demersal Fish","Black moray","Muraena augusti","Artisanal",0
"ESP",2019,"Demersal Fish","Mediterranean moray","Muraena helena","Artisanal",0
"ESP",2019,"Demersal Fish","Mediterranean moray","Muraena helena","Industrial",0
"ESP",2019,"Demersal Fish","Moray eels","Muraenidae","Artisanal",0
"ESP",2019,"Demersal Fish","Moray eels","Muraenidae","Industrial",0
"ESP",2019,"Demersal Fish","Island grouper","Mycteroperca fusca","Artisanal",0
"ESP",2019,"Demersal Fish","Island grouper","Mycteroperca fusca","Industrial",0
"ESP",2019,"Demersal Fish","Mottled grouper","Mycteroperca rubra","Artisanal",0
"ESP",2019,"Demersal Fish","Eagle/manta rays","Myliobatidae","Artisanal",0
"ESP",2019,"Demersal Fish","Eagle/manta rays","Myliobatidae","Industrial",0
"ESP",2019,"Demersal Fish","Common eagle ray","Myliobatis aquila","Artisanal",0
"ESP",2019,"Demersal Fish","Common eagle ray","Myliobatis aquila","Industrial",0
"ESP",2019,"Demersal Fish","Cod icefishes","Nototheniidae","Industrial",0
"ESP",2019,"Demersal Fish","Cuskeels","Ophidiidae","Industrial",0
"ESP",2019,"Demersal Fish","Bony fishes","Osteichthyes","Artisanal",0
"ESP",2019,"Demersal Fish","Bony fishes","Osteichthyes","Industrial",0
"ESP",2019,"Demersal Fish","Red pandora","Pagellus bellottii","Artisanal",0
"ESP",2019,"Demersal Fish","Red pandora","Pagellus bellottii","Industrial",0
"ESP",2019,"Demersal Fish","African striped grunt","Parapristipoma octolineatum","Artisanal",0
"ESP",2019,"Demersal Fish","African striped grunt","Parapristipoma octolineatum","Industrial",0
"ESP",2019,"Demersal Fish","Perch-likes","Perciformes","Artisanal",0
"ESP",2019,"Demersal Fish","Perch-likes","Perciformes","Industrial",0
"ESP",2019,"Demersal Fish","Armored searobins, gurnards","Peristediidae","Artisanal",0
"ESP",2019,"Demersal Fish","Armored searobins, gurnards","Peristediidae","Industrial",0
"ESP",2019,"Demersal Fish","African armoured searobin","Peristedion cataphractum","Artisanal",0
"ESP",2019,"Demersal Fish","African armoured searobin","Peristedion cataphractum","Industrial",0
"ESP",2019,"Demersal Fish","European flounder","Platichthys flesus","Industrial",0
"ESP",2019,"Demersal Fish","Rubberlip grunt","Plectorhinchus mediterraneus","Artisanal",0
"ESP",2019,"Demersal Fish","Rubberlip grunt","Plectorhinchus mediterraneus","Industrial",0
"ESP",2019,"Demersal Fish","European plaice","Pleuronectes platessa","Industrial",0
"ESP",2019,"Demersal Fish","Righteye flounders","Pleuronectidae","Industrial",0
"ESP",2019,"Demersal Fish","Flatfishes","Pleuronectiformes","Artisanal",0
"ESP",2019,"Demersal Fish","Flatfishes","Pleuronectiformes","Industrial",0
"ESP",2019,"Demersal Fish","Saithe","Pollachius virens","Industrial",0
"ESP",2019,"Demersal Fish","Stout beardfish","Polymixia nobilis","Artisanal",0
"ESP",2019,"Demersal Fish","Stout beardfish","Polymixia nobilis","Industrial",0
"ESP",2019,"Demersal Fish","Threadfins","Polynemidae","Industrial",0
"ESP",2019,"Demersal Fish","Wreckfish","Polyprion americanus","Artisanal",0
"ESP",2019,"Demersal Fish","Wreckfish","Polyprion americanus","Industrial",0
"ESP",2019,"Demersal Fish","Grunters","Pomadasys","Industrial",0
"ESP",2019,"Demersal Fish","Bastard grunt","Pomadasys incisus","Artisanal",0
"ESP",2019,"Demersal Fish","Bastard grunt","Pomadasys incisus","Industrial",0
"ESP",2019,"Demersal Fish","Sompat grunt","Pomadasys jubelini","Industrial",0
"ESP",2019,"Demersal Fish","Offshore rockfish","Pontinus kuhlii","Artisanal",0
"ESP",2019,"Demersal Fish","Offshore rockfish","Pontinus kuhlii","Industrial",0
"ESP",2019,"Demersal Fish","Bigeyes, catalufas","Priacanthidae","Industrial",0
"ESP",2019,"Demersal Fish","Spiny turbot","Psettodes bennettii","Industrial",0
"ESP",2019,"Demersal Fish","White trevally","Pseudocaranx dentex","Artisanal",0
"ESP",2019,"Demersal Fish","White trevally","Pseudocaranx dentex","Industrial",0
"ESP",2019,"Demersal Fish","African croakers","Pseudotolithus","Industrial",0
"ESP",2019,"Demersal Fish","Cassava croaker","Pseudotolithus senegalensis","Industrial",0
"ESP",2019,"Demersal Fish","Law croaker","Pseudotolithus senegallus","Industrial",0
"ESP",2019,"Demersal Fish","West African goatfish","Pseudupeneus prayensis","Industrial",0
"ESP",2019,"Demersal Fish","Stingrays, skates","Raja","Artisanal",0
"ESP",2019,"Demersal Fish","Stingrays, skates","Raja","Industrial",0
"ESP",2019,"Demersal Fish","Mediterranean starry ray","Raja asterias","Artisanal",0
"ESP",2019,"Demersal Fish","Mediterranean starry ray","Raja asterias","Industrial",0
"ESP",2019,"Demersal Fish","Blonde ray","Raja brachyura","Industrial",0
"ESP",2019,"Demersal Fish","Thornback ray","Raja clavata","Artisanal",0
"ESP",2019,"Demersal Fish","Thornback ray","Raja clavata","Industrial",0
"ESP",2019,"Demersal Fish","Brown ray","Raja miraletus","Industrial",0
"ESP",2019,"Demersal Fish","Spotted ray","Raja montagui","Artisanal",0
"ESP",2019,"Demersal Fish","Spotted ray","Raja montagui","Industrial",0
"ESP",2019,"Demersal Fish","Undulate ray","Raja undulata","Industrial",0
"ESP",2019,"Demersal Fish","Stingrays","Rajidae","Industrial",0
"ESP",2019,"Demersal Fish","Skates and rays","Rajiformes","Industrial",0
"ESP",2019,"Demersal Fish","Greenland halibut","Reinhardtius hippoglossoides","Industrial",0
