"iso3c","nutrient","production_sector","nut_supply","consump"
"SUR","Vitamin A","Artisanal",5682699529.49131,140250.607313314
"SUR","Vitamin A","Import",507485120,18045.792
"SUR","Vitamin A","Industrial",591075229.48109,23846.1949112741
"SUR","Vitamin A","Subsistence",966958584.119404,23902.451675616
"SUR","Vitamin B12","Artisanal",659865892.381555,140250.607313314
"SUR","Vitamin B12","Import",68867035.2,18045.792
"SUR","Vitamin B12","Industrial",87437911.4495769,23846.1949112741
"SUR","Vitamin B12","Subsistence",111551767.326378,23902.451675616
"SUR","Zinc","Artisanal",114710653.264816,140250.607313314
"SUR","Zinc","Import",18422640,18045.792
"SUR","Zinc","Industrial",44560212.3848496,23846.1949112741
"SUR","Zinc","Subsistence",20741731.5340532,23902.451675616
"SVK","Calcium","Import",9024059976,187033.0898
"SVK","DHA+EPA","Import",161607614.61522,187033.0898
"SVK","Iron","Import",211179473.653333,187033.0898
"SVK","Vitamin A","Import",5070247364,187033.0898
"SVK","Vitamin B12","Import",708014037.483333,187033.0898
"SVK","Zinc","Import",177275572.216667,187033.0898
"SVN","Calcium","aquaculture",175677111.526915,1529.7795536654
"SVN","Calcium","Artisanal",4041367.59982052,38.7699687116374
"SVN","Calcium","Import",4775565370,91796.63
"SVN","Calcium","Industrial",6742483.76438854,93.0919575601496
"SVN","Calcium","Recreational",3234.96305568,0.05991962396
"SVN","Calcium","Subsistence",28610027.1012027,254.51142100356
"SVN","DHA+EPA","aquaculture",873008.500771188,1529.7795536654
"SVN","DHA+EPA","Artisanal",99017.3319118123,38.7699687116374
"SVN","DHA+EPA","Import",72406067.9876,91796.63
"SVN","DHA+EPA","Industrial",2155186.2419307,93.0919575601496
"SVN","DHA+EPA","Recreational",465.26658021004,0.05991962396
"SVN","DHA+EPA","Subsistence",700406.787825349,254.51142100356
"SVN","Iron","aquaculture",8656786.50878131,1529.7795536654
"SVN","Iron","Artisanal",101655.080812946,38.7699687116374
"SVN","Iron","Import",176344550.113333,91796.63
"SVN","Iron","Industrial",627712.450792249,93.0919575601496
"SVN","Iron","Recreational",294.68364256,0.05991962396
"SVN","Iron","Subsistence",500603.026508313,254.51142100356
"SVN","Vitamin A","aquaculture",168864339.224813,1529.7795536654
"SVN","Vitamin A","Artisanal",1168946.04391401,38.7699687116374
"SVN","Vitamin A","Import",2241630595,91796.63
"SVN","Vitamin A","Industrial",1249114.79662373,93.0919575601496
"SVN","Vitamin A","Recreational",3428.214981,0.05991962396
"SVN","Vitamin A","Subsistence",11067567.102337,254.51142100356
"SVN","Vitamin B12","aquaculture",35859881.0152634,1529.7795536654
"SVN","Vitamin B12","Artisanal",296772.990445547,38.7699687116374
"SVN","Vitamin B12","Import",538768715.533333,91796.63
"SVN","Vitamin B12","Industrial",246475.580670016,93.0919575601496
"SVN","Vitamin B12","Recreational",295.72292538,0.05991962396
"SVN","Vitamin B12","Subsistence",3564585.49657094,254.51142100356
"SVN","Zinc","aquaculture",7000157.9205689,1529.7795536654
"SVN","Zinc","Artisanal",122603.705183891,38.7699687116374
"SVN","Zinc","Import",145972919.216667,91796.63
"SVN","Zinc","Industrial",216759.435459748,93.0919575601496
"SVN","Zinc","Recreational",191.42072664,0.05991962396
"SVN","Zinc","Subsistence",420069.442792404,254.51142100356
"SWE","Calcium","aquaculture",472266636.474169,11178.7069955578
"SWE","Calcium","Artisanal",254147.821316925,1.5613828883316
"SWE","Calcium","Import",73774076124,1113763.9142
"SWE","Calcium","Industrial",10399939.6967238,48.0492298214297
"SWE","Calcium","Recreational",517305599.325744,11626.800223584
"SWE","Calcium","Subsistence",64629674.417968,2611.330038528
"SWE","DHA+EPA","aquaculture",17555085.641735,11178.7069955578
"SWE","DHA+EPA","Artisanal",750.602032078936,1.5613828883316
"SWE","DHA+EPA","Import",715642506.60198,1113763.9142
"SWE","DHA+EPA","Industrial",16563.0377389354,48.0492298214297
"SWE","DHA+EPA","Recreational",12135081.873914,11626.800223584
"SWE","DHA+EPA","Subsistence",1338187.6223568,2611.330038528
"SWE","Iron","aquaculture",40861439.7089093,11178.7069955578
"SWE","Iron","Artisanal",14593.08152497,1.5613828883316
"SWE","Iron","Import",1564498652.25333,1113763.9142
"SWE","Iron","Industrial",452267.902501667,48.0492298214297
"SWE","Iron","Recreational",7584503.088488,11626.800223584
"SWE","Iron","Subsistence",975365.602496,2611.330038528
"SWE","Vitamin A","aquaculture",606992342.903916,11178.7069955578
"SWE","Vitamin A","Artisanal",126753.30179217,1.5613828883316
"SWE","Vitamin A","Import",26120693346,1113763.9142
"SWE","Vitamin A","Industrial",3454071.99620188,48.0492298214297
"SWE","Vitamin A","Recreational",196311480.2296,11626.800223584
"SWE","Vitamin A","Subsistence",13573737.3568,2611.330038528
"SWE","Vitamin B12","aquaculture",131279739.911155,11178.7069955578
"SWE","Vitamin B12","Artisanal",39959.6458861501,1.5613828883316
"SWE","Vitamin B12","Import",4669915270.38333,1113763.9142
"SWE","Vitamin B12","Industrial",1303126.88133407,48.0492298214297
"SWE","Vitamin B12","Recreational",62356227.00424,11626.800223584
"SWE","Vitamin B12","Subsistence",6035185.80216,2611.330038528
"SWE","Zinc","aquaculture",18972402.9276366,11178.7069955578
"SWE","Zinc","Artisanal",17114.1145893059,1.5613828883316
"SWE","Zinc","Import",1911290644.61667,1113763.9142
"SWE","Zinc","Industrial",687580.462883375,48.0492298214297
"SWE","Zinc","Recreational",10285740.0455282,11626.800223584
"SWE","Zinc","Subsistence",1982041.0514144,2611.330038528
"SWZ","Calcium","Import",636470910,13202.11
"SWZ","DHA+EPA","Import",11216574.4576,13202.11
"SWZ","Iron","Import",15676228.0466667,13202.11
"SWZ","Vitamin A","Import",353639505,13202.11
"SWZ","Vitamin B12","Import",50717116.6666667,13202.11
"SWZ","Zinc","Import",13118097.1833333,13202.11
"SXM","Calcium","Artisanal",91426102.3038854,52.8099432918
"SXM","Calcium","Recreational",187733196.621547,200.1644652528
"SXM","Calcium","Subsistence",85316690.8761838,89.3357771652
"SXM","DHA+EPA","Artisanal",30680.4537755902,52.8099432918
"SXM","DHA+EPA","Recreational",145046.897739967,200.1644652528
"SXM","DHA+EPA","Subsistence",23054.5189303339,89.3357771652
"SXM","Iron","Artisanal",252229.691428416,52.8099432918
"SXM","Iron","Recreational",631038.066252383,200.1644652528
"SXM","Iron","Subsistence",304014.181374933,89.3357771652
"SXM","Vitamin A","Artisanal",2817792.5694106,52.8099432918
"SXM","Vitamin A","Recreational",8204451.0856964,200.1644652528
"SXM","Vitamin A","Subsistence",2293911.92523353,89.3357771652
"SXM","Vitamin B12","Artisanal",276348.4477158,52.8099432918
"SXM","Vitamin B12","Recreational",1126401.78483376,200.1644652528
"SXM","Vitamin B12","Subsistence",1532538.9570852,89.3357771652
"SXM","Zinc","Artisanal",28930.423037232,52.8099432918
"SXM","Zinc","Recreational",197192.138553104,200.1644652528
"SXM","Zinc","Subsistence",415020.614476816,89.3357771652
"SYC","Calcium","Artisanal",10517427820.0786,22135.36928748
"SYC","Calcium","Import",11632204200,264766.044
"SYC","Calcium","Recreational",113840110.330701,1848.161568744
"SYC","Calcium","Subsistence",755648106.355029,916.36610490588
"SYC","DHA+EPA","Artisanal",20883086.9819906,22135.36928748
"SYC","DHA+EPA","Import",331508612.5016,264766.044
"SYC","DHA+EPA","Recreational",942202.786287039,1848.161568744
"SYC","DHA+EPA","Subsistence",1294240.51654769,916.36610490588
"SYC","Iron","Artisanal",70234638.7360004,22135.36928748
"SYC","Iron","Import",321403714.56,264766.044
"SYC","Iron","Recreational",3104951.19948712,1848.161568744
"SYC","Iron","Subsistence",3200729.4490139,916.36610490588
"SYC","Vitamin A","Artisanal",672420307.439047,22135.36928748
"SYC","Vitamin A","Import",7456961220,264766.044
"SYC","Vitamin A","Recreational",122134472.257292,1848.161568744
"SYC","Vitamin A","Subsistence",72860430.502398,916.36610490588
"SYC","Vitamin B12","Artisanal",148835369.449385,22135.36928748
"SYC","Vitamin B12","Import",1021511857.4,264766.044
"SYC","Vitamin B12","Recreational",6972015.7163316,1848.161568744
"SYC","Vitamin B12","Subsistence",7813582.26133067,916.36610490588
"SYC","Zinc","Artisanal",15377933.4909438,22135.36928748
"SYC","Zinc","Import",273620209.6,264766.044
"SYC","Zinc","Recreational",1755259.64670877,1848.161568744
"SYC","Zinc","Subsistence",901639.774944039,916.36610490588
"SYR","Calcium","Artisanal",438589364.337125,7356.34698827261
"SYR","Calcium","Import",3696544000,84902.4
"SYR","Calcium","Industrial",219743906.252876,3418.01089517792
"SYR","Calcium","Recreational",15968450.56,203.371776
"SYR","Calcium","Subsistence",29636987.41968,377.452222224
"SYR","DHA+EPA","Artisanal",19848542.8931547,7356.34698827261
"SYR","DHA+EPA","Import",105820316.8,84902.4
"SYR","DHA+EPA","Industrial",8302385.26761963,3418.01089517792
"SYR","DHA+EPA","Recreational",1403566.54592,203.371776
"SYR","DHA+EPA","Subsistence",2604979.27073824,377.452222224
"SYR","Iron","Artisanal",17544535.7164301,7356.34698827261
"SYR","Iron","Import",101222536,84902.4
"SYR","Iron","Industrial",6604375.36701766,3418.01089517792
"SYR","Iron","Recreational",871410.39872,203.371776
"SYR","Iron","Subsistence",1617312.75800784,377.452222224
"SYR","Vitamin A","Artisanal",556750867.913652,7356.34698827261
"SYR","Vitamin A","Import",2401208000,84902.4
"SYR","Vitamin A","Industrial",264470416.386916,3418.01089517792
"SYR","Vitamin A","Recreational",7532288,203.371776
"SYR","Vitamin A","Subsistence",13979712.49056,377.452222224
"SYR","Vitamin B12","Artisanal",62419941.0916582,7356.34698827261
"SYR","Vitamin B12","Import",324630800,84902.4
"SYR","Vitamin B12","Industrial",23959732.4584627,3418.01089517792
"SYR","Vitamin B12","Recreational",995015.2448,203.371776
"SYR","Vitamin B12","Subsistence",1846720.0038448,377.452222224
"SYR","Zinc","Artisanal",12293404.9826046,7356.34698827261
"SYR","Zinc","Import",84466400,84902.4
"SYR","Zinc","Industrial",5254870.23819578,3418.01089517792
"SYR","Zinc","Recreational",475249.71136,203.371776
"SYR","Zinc","Subsistence",882049.80294392,377.452222224
"TCA","Calcium","aquaculture",905334.037201289,2.00442960265968
"TCA","Calcium","Artisanal",7095778803.88803,17597.4704788293
"TCA","Calcium","Import",305770360,4574.376
"TCA","Calcium","Recreational",17688690.6624,870.93504
"TCA","Calcium","Subsistence",4288197420.63032,9664.5762502176
"TCA","DHA+EPA","aquaculture",93.5400481241184,2.00442960265968
"TCA","DHA+EPA","Artisanal",3479420.28169887,17597.4704788293
"TCA","DHA+EPA","Import",3184687.4312,4574.376
"TCA","DHA+EPA","Recreational",756524.6584704,870.93504
"TCA","DHA+EPA","Subsistence",1474003.67675862,9664.5762502176
"TCA","Iron","aquaculture",44.4071356321239,2.00442960265968
"TCA","Iron","Artisanal",36618053.7054392,17597.4704788293
"TCA","Iron","Import",9919085.92,4574.376
"TCA","Iron","Recreational",1095926.592,870.93504
"TCA","Iron","Subsistence",23230634.2138001,9664.5762502176
"TCA","Vitamin A","aquaculture",14894.0260765489,2.00442960265968
"TCA","Vitamin A","Artisanal",211912921.63098,17597.4704788293
"TCA","Vitamin A","Import",104520660,4574.376
"TCA","Vitamin A","Recreational",24531336.96,870.93504
"TCA","Vitamin A","Subsistence",108512127.383273,9664.5762502176
"TCA","Vitamin B12","aquaculture",50110.740066492,2.00442960265968
"TCA","Vitamin B12","Artisanal",317106996.228122,17597.4704788293
"TCA","Vitamin B12","Import",32032256,4574.376
"TCA","Vitamin B12","Recreational",3538899.3792,870.93504
"TCA","Vitamin B12","Subsistence",214000701.211846,9664.5762502176
"TCA","Zinc","aquaculture",14699.1504195043,2.00442960265968
"TCA","Zinc","Artisanal",101957541.935087,17597.4704788293
"TCA","Zinc","Import",8166525.8,4574.376
"TCA","Zinc","Recreational",788196.2112,870.93504
"TCA","Zinc","Subsistence",63273330.9861592,9664.5762502176
"TCD","Calcium","Import",55706480,1253.208
"TCD","DHA+EPA","Import",1548766.132,1253.208
"TCD","Iron","Import",1519724.72,1253.208
"TCD","Vitamin A","Import",35128360,1253.208
"TCD","Vitamin B12","Import",4801074,1253.208
"TCD","Zinc","Import",1325408,1253.208
"TGO","Calcium","Artisanal",8892591080.52719,86221.9481498979
"TGO","Calcium","Import",3951363360,83597.616
"TGO","Calcium","Industrial",1065212920.43446,11354.0774123728
"TGO","Calcium","Recreational",2142736.317368,53.9787728736
"TGO","Calcium","Subsistence",79911200.7735196,1263.8145168528
"TGO","DHA+EPA","Artisanal",222798796.789568,86221.9481498979
"TGO","DHA+EPA","Import",73549119.12,83597.616
"TGO","DHA+EPA","Industrial",23469854.2629149,11354.0774123728
"TGO","DHA+EPA","Recreational",72266.528592076,53.9787728736
"TGO","DHA+EPA","Subsistence",1098309.41733858,1263.8145168528
"TGO","Iron","Artisanal",172682047.71866,86221.9481498979
"TGO","Iron","Import",90456597.84,83597.616
"TGO","Iron","Industrial",17942988.8075429,11354.0774123728
"TGO","Iron","Recreational",57858.29988084,53.9787728736
"TGO","Iron","Subsistence",1374569.60085471,1263.8145168528
"TGO","Vitamin A","Artisanal",1885556716.0936,86221.9481498979
"TGO","Vitamin A","Import",2286483120,83597.616
"TGO","Vitamin A","Industrial",397263525.03221,11354.0774123728
"TGO","Vitamin A","Recreational",52414019.795776,53.9787728736
"TGO","Vitamin A","Subsistence",40718345.320824,1263.8145168528
"TGO","Vitamin B12","Artisanal",445858333.698888,86221.9481498979
"TGO","Vitamin B12","Import",304909728,83597.616
"TGO","Vitamin B12","Industrial",90998673.840076,11354.0774123728
"TGO","Vitamin B12","Recreational",286687.2603728,53.9787728736
"TGO","Vitamin B12","Subsistence",5976318.08735408,1263.8145168528
"TGO","Zinc","Artisanal",191582438.774464,86221.9481498979
"TGO","Zinc","Import",75484896,83597.616
"TGO","Zinc","Industrial",16411115.9866974,11354.0774123728
"TGO","Zinc","Recreational",98850.6007372,53.9787728736
"TGO","Zinc","Subsistence",1461361.33934247,1263.8145168528
"THA","Calcium","aquaculture",20802754769.9791,371129.210895006
"THA","Calcium","Artisanal",192560583234.644,751649.300327482
"THA","Calcium","Import",301857957594,6292754.2002
"THA","Calcium","Industrial",710463299991.779,2205328.42671994
"THA","Calcium","Recreational",12926716100.2755,78530.7485819952
"THA","Calcium","Subsistence",101384555146.785,435875.576574086
"THA","DHA+EPA","aquaculture",105212823.442169,371129.210895006
"THA","DHA+EPA","Artisanal",911665985.453689,751649.300327482
"THA","DHA+EPA","Import",6517498771.03238,6292754.2002
"THA","DHA+EPA","Industrial",2892453436.6437,2205328.42671994
"THA","DHA+EPA","Recreational",115698025.37503,78530.7485819952
"THA","DHA+EPA","Subsistence",624928916.034692,435875.576574086
"THA","Iron","aquaculture",6168581459.38015,371129.210895006
"THA","Iron","Artisanal",1569272025.78586,751649.300327482
"THA","Iron","Import",10010025040.54,6292754.2002
"THA","Iron","Industrial",6067044453.41807,2205328.42671994
"THA","Iron","Recreational",158592953.153642,78530.7485819952
"THA","Iron","Subsistence",1022941857.85092,435875.576574086
"THA","Vitamin A","aquaculture",20542803790.3991,371129.210895006
"THA","Vitamin A","Artisanal",22880612247.5414,751649.300327482
"THA","Vitamin A","Import",163017771971,6292754.2002
"THA","Vitamin A","Industrial",79733646524.9621,2205328.42671994
"THA","Vitamin A","Recreational",2873667486.8201,78530.7485819952
"THA","Vitamin A","Subsistence",13563146143.9975,435875.576574086
"THA","Vitamin B12","aquaculture",17423920555.2046,371129.210895006
"THA","Vitamin B12","Artisanal",6009209208.53673,751649.300327482
"THA","Vitamin B12","Import",29595535332.65,6292754.2002
"THA","Vitamin B12","Industrial",22085749718.4028,2205328.42671994
"THA","Vitamin B12","Recreational",500743801.294699,78530.7485819952
"THA","Vitamin B12","Subsistence",3613408376.44451,435875.576574086
"THA","Zinc","aquaculture",3431415513.41792,371129.210895006
"THA","Zinc","Artisanal",1063641645.7349,751649.300327482
"THA","Zinc","Import",9225086277,6292754.2002
"THA","Zinc","Industrial",3461913989.29709,2205328.42671994
"THA","Zinc","Recreational",70674043.6841435,78530.7485819952
"THA","Zinc","Subsistence",775731165.861702,435875.576574086
"TJK","Calcium","Import",543220640,11168.784
"TJK","DHA+EPA","Import",8639573,11168.784
"TJK","Iron","Import",11773006.16,11168.784
"TJK","Vitamin A","Import",301848880,11168.784
"TJK","Vitamin B12","Import",40175272,11168.784
"TJK","Zinc","Import",9955984,11168.784
"TKL","Calcium","Artisanal",2911936.08053964,72.36382608
"TKL","Calcium","Subsistence",44744789.993639,811.9465285848
"TKL","DHA+EPA","Artisanal",68216.874743608,72.36382608
"TKL","DHA+EPA","Subsistence",849464.351654568,811.9465285848
"TKL","Iron","Artisanal",157897.28121444,72.36382608
"TKL","Iron","Subsistence",1957815.7307479,811.9465285848
"TKL","Vitamin A","Artisanal",1712638.956652,72.36382608
"TKL","Vitamin A","Subsistence",21974044.0572928,811.9465285848
"TKL","Vitamin B12","Artisanal",482958.05685032,72.36382608
"TKL","Vitamin B12","Subsistence",6299453.07045047,811.9465285848
"TKL","Zinc","Artisanal",66262.2315486572,72.36382608
"TKL","Zinc","Subsistence",1062111.38962824,811.9465285848
"TKM","Calcium","Import",370809314,8453.2002
"TKM","DHA+EPA","Import",10399944.75398,8453.2002
"TKM","Iron","Import",10169046.62,8453.2002
"TKM","Vitamin A","Import",237821391,8453.2002
"TKM","Vitamin B12","Import",32351719.85,8453.2002
"TKM","Zinc","Import",8659060.8,8453.2002
"TLS","Calcium","aquaculture",7.29e+08,5400
"TLS","Calcium","Artisanal",2192917213.50472,3676.274935008
"TLS","Calcium","Import",1297133950,27605.814
"TLS","Calcium","Subsistence",8743537719.17246,19422.702821424
"TLS","DHA+EPA","aquaculture",108000,5400
"TLS","DHA+EPA","Artisanal",2191306.12190737,3676.274935008
"TLS","DHA+EPA","Import",32560414.59,27605.814
"TLS","DHA+EPA","Subsistence",22633735.6753591,19422.702821424
"TLS","Iron","aquaculture",25110000,5400
"TLS","Iron","Artisanal",12848306.0008923,3676.274935008
"TLS","Iron","Import",42131956.5,27605.814
"TLS","Iron","Subsistence",56862861.3822042,19422.702821424
"TLS","Vitamin A","Artisanal",131741588.053674,3676.274935008
"TLS","Vitamin A","Import",753045865,27605.814
"TLS","Vitamin A","Subsistence",1090456086.85983,19422.702821424
"TLS","Vitamin B12","Artisanal",15155932.5337524,3676.274935008
"TLS","Vitamin B12","Import",136666320,27605.814
"TLS","Vitamin B12","Subsistence",131518086.928721,19422.702821424
"TLS","Zinc","aquaculture",7830000,5400
"TLS","Zinc","Artisanal",2794744.65755017,3676.274935008
"TLS","Zinc","Import",31783637.45,27605.814
"TLS","Zinc","Subsistence",24813252.6504708,19422.702821424
"TON","Calcium","Artisanal",3245670144.22671,13285.6956456534
"TON","Calcium","Import",288583450,6405.726
"TON","Calcium","Subsistence",2569321240.75496,13334.692685856
"TON","DHA+EPA","Artisanal",14236406.5175378,13285.6956456534
"TON","DHA+EPA","Import",7608994.3044,6405.726
"TON","DHA+EPA","Subsistence",11498477.6613434,13334.692685856
"TON","Iron","Artisanal",46628323.7061154,13285.6956456534
"TON","Iron","Import",8484194.06,6405.726
"TON","Iron","Subsistence",65237738.4849529,13334.692685856
"TON","Vitamin A","Artisanal",441686040.545986,13285.6956456534
"TON","Vitamin A","Import",175669315,6405.726
"TON","Vitamin A","Subsistence",416533926.65343,13334.692685856
"TON","Vitamin B12","Artisanal",68897272.7728455,13285.6956456534
"TON","Vitamin B12","Import",25993153,6405.726
"TON","Vitamin B12","Subsistence",213319525.25146,13334.692685856
"TON","Zinc","Artisanal",14830078.094889,13285.6956456534
"TON","Zinc","Import",7634012.15,6405.726
"TON","Zinc","Subsistence",51778858.1856586,13334.692685856
"TTO","Calcium","Artisanal",6308486509.46412,24404.8345026192
"TTO","Calcium","Import",4505395320,84557.796
"TTO","Calcium","Industrial",658815019.027776,8827.99157209141
"TTO","Calcium","Recreational",1345094769.66756,5947.9660301712
"TTO","Calcium","Subsistence",3496528275.7585,16004.0076031367
"TTO","DHA+EPA","Artisanal",33012727.0704666,24404.8345026192
"TTO","DHA+EPA","Import",77787427.5976,84557.796
"TTO","DHA+EPA","Industrial",10930378.068393,8827.99157209141
"TTO","DHA+EPA","Recreational",6481194.76680924,5947.9660301712
"TTO","DHA+EPA","Subsistence",21897978.7181314,16004.0076031367
"TTO","Iron","Artisanal",47850807.4995029,24404.8345026192
"TTO","Iron","Import",116169785.84,84557.796
"TTO","Iron","Industrial",15808741.6750958,8827.99157209141
"TTO","Iron","Recreational",10689367.2347453,5947.9660301712
"TTO","Iron","Subsistence",29994802.4977443,16004.0076031367
"TTO","Vitamin A","Artisanal",1044443387.05829,24404.8345026192
"TTO","Vitamin A","Import",2199695260,84557.796
"TTO","Vitamin A","Industrial",305136941.199581,8827.99157209141
"TTO","Vitamin A","Recreational",202017950.982488,5947.9660301712
"TTO","Vitamin A","Subsistence",678746033.238668,16004.0076031367
"TTO","Vitamin B12","Artisanal",151153525.570389,24404.8345026192
"TTO","Vitamin B12","Import",368925279.4,84557.796
"TTO","Vitamin B12","Industrial",42700444.2452359,8827.99157209141
"TTO","Vitamin B12","Recreational",24287678.5993192,5947.9660301712
"TTO","Vitamin B12","Subsistence",100140836.125793,16004.0076031367
"TTO","Zinc","Artisanal",22401717.5153138,24404.8345026192
"TTO","Zinc","Import",107996805.6,84557.796
"TTO","Zinc","Industrial",15044191.6654421,8827.99157209141
"TTO","Zinc","Recreational",6081360.17231016,5947.9660301712
"TTO","Zinc","Subsistence",14723472.8779656,16004.0076031367
"TUN","Calcium","aquaculture",24280575.0694209,1083.95424417058
"TUN","Calcium","Artisanal",7190174287.6294,107798.696010914
"TUN","Calcium","Import",8483455756,186873.9978
"TUN","Calcium","Industrial",24796690630.4044,240979.950670982
"TUN","Calcium","Recreational",55928480.2929944,656.97754881582
"TUN","DHA+EPA","aquaculture",937902.249311033,1083.95424417058
"TUN","DHA+EPA","Artisanal",402150871.535539,107798.696010914
"TUN","DHA+EPA","Import",217214364.19402,186873.9978
"TUN","DHA+EPA","Industrial",795442323.528714,240979.950670982
"TUN","DHA+EPA","Recreational",1122008.19693981,656.97754881582
"TUN","Iron","aquaculture",1166334.76672754,1083.95424417058
"TUN","Iron","Artisanal",432429380.49327,107798.696010914
"TUN","Iron","Import",262239094.52,186873.9978
"TUN","Iron","Industrial",769114646.312783,240979.950670982
"TUN","Iron","Recreational",1859588.94251156,656.97754881582
"TUN","Vitamin A","Artisanal",5405190317.25805,107798.696010914
"TUN","Vitamin A","Import",5132507114,186873.9978
"TUN","Vitamin A","Industrial",12868001044.3131,240979.950670982
"TUN","Vitamin A","Recreational",29692678.8997176,656.97754881582
"TUN","Vitamin B12","aquaculture",433581.69766823,1083.95424417058
"TUN","Vitamin B12","Artisanal",653143527.876833,107798.696010914
"TUN","Vitamin B12","Import",837083621.35,186873.9978
"TUN","Vitamin B12","Industrial",1844430483.35127,240979.950670982
"TUN","Vitamin B12","Recreational",5214710.37105535,656.97754881582
"TUN","Zinc","aquaculture",1153327.31579749,1083.95424417058
"TUN","Zinc","Artisanal",236657730.754564,107798.696010914
"TUN","Zinc","Import",209375428.25,186873.9978
"TUN","Zinc","Industrial",410578758.748707,240979.950670982
"TUN","Zinc","Recreational",1315821.27512146,656.97754881582
"TUR","Calcium","aquaculture",25060440388.1975,631870.785244079
"TUR","Calcium","Artisanal",30427969431.5791,255917.747033135
"TUR","Calcium","Import",24163264484,531885.3022
"TUR","Calcium","Industrial",165194881687.245,1492660.58475586
"TUR","Calcium","Recreational",17287872451.5457,271237.917909732
"TUR","Calcium","Subsistence",1920874716.73494,30137.5464333902
"TUR","DHA+EPA","aquaculture",775373975.652567,631870.785244079
"TUR","DHA+EPA","Artisanal",614527522.684138,255917.747033135
"TUR","DHA+EPA","Import",597047820.62118,531885.3022
"TUR","DHA+EPA","Industrial",6333053959.05077,1492660.58475586
"TUR","DHA+EPA","Recreational",932288396.27858,271237.917909732
"TUR","DHA+EPA","Subsistence",103587599.574653,30137.5464333902
"TUR","Iron","aquaculture",9652780285.57531,631870.785244079
"TUR","Iron","Artisanal",1442240237.41591,255917.747033135
"TUR","Iron","Import",703779616.866667,531885.3022
"TUR","Iron","Industrial",5268281515.87091,1492660.58475586
"TUR","Iron","Recreational",762688711.876767,271237.917909732
"TUR","Iron","Subsistence",84743190.2038388,30137.5464333902
"TUR","Vitamin A","aquaculture",18944764679.1925,631870.785244079
"TUR","Vitamin A","Artisanal",25152478393.8371,255917.747033135
"TUR","Vitamin A","Import",14592095206,531885.3022
"TUR","Vitamin A","Industrial",122433580509.361,1492660.58475586
"TUR","Vitamin A","Recreational",18532946974.9583,271237.917909732
"TUR","Vitamin A","Subsistence",2059216330.57877,30137.5464333902
"TUR","Vitamin B12","aquaculture",3501711239.61688,631870.785244079
"TUR","Vitamin B12","Artisanal",5355416540.15287,255917.747033135
"TUR","Vitamin B12","Import",2229922801.91667,531885.3022
"TUR","Vitamin B12","Industrial",15535375764.1751,1492660.58475586
"TUR","Vitamin B12","Recreational",1993201143.85209,271237.917909732
"TUR","Vitamin B12","Subsistence",221466793.752154,30137.5464333902
"TUR","Zinc","aquaculture",546119961.764215,631870.785244079
"TUR","Zinc","Artisanal",969564011.875879,255917.747033135
"TUR","Zinc","Import",588967009.683333,531885.3022
"TUR","Zinc","Industrial",3466186680.02795,1492660.58475586
"TUR","Zinc","Recreational",385884236.128942,271237.917909732
"TUR","Zinc","Subsistence",42876026.2346078,30137.5464333902
"TUV","Calcium","aquaculture",7e+05,12
"TUV","Calcium","Import",13446960,267.216
"TUV","Calcium","Subsistence",237994355.539722,2848.7746153745
"TUV","DHA+EPA","aquaculture",7953.4,12
"TUV","DHA+EPA","Import",307034.6884,267.216
"TUV","DHA+EPA","Subsistence",2784819.36147813,2848.7746153745
"TUV","Iron","aquaculture",7200,12
"TUV","Iron","Import",332006.4,267.216
"TUV","Iron","Subsistence",6646166.71987687,2848.7746153745
"TUV","Vitamin A","aquaculture",3e+05,12
"TUV","Vitamin A","Import",7197600,267.216
"TUV","Vitamin A","Subsistence",117996610.043724,2848.7746153745
"TUV","Vitamin B12","aquaculture",54000,12
"TUV","Vitamin B12","Import",1013656,267.216
"TUV","Vitamin B12","Subsistence",26932270.6268603,2848.7746153745
"TUV","Zinc","aquaculture",16600,12
"TUV","Zinc","Import",339785.6,267.216
"TUV","Zinc","Subsistence",3819917.66479272,2848.7746153745
"TWN","Calcium","aquaculture",8089560676.86235,35459.9320978924
"TWN","Calcium","Artisanal",34295749.0786152,228.858712885137
"TWN","Calcium","Import",103903159506,1508391.3548
"TWN","Calcium","Industrial",337654961.185927,2288.76796871364
"TWN","Calcium","Recreational",164255449.62992,1666.862913792
"TWN","Calcium","Subsistence",4182939269.6,54495.69216
"TWN","DHA+EPA","aquaculture",23320958.141753,35459.9320978924
"TWN","DHA+EPA","Artisanal",54586.9846557784,228.858712885137
"TWN","DHA+EPA","Import",817529481.28112,1508391.3548
"TWN","DHA+EPA","Industrial",517342.937844645,2288.76796871364
"TWN","DHA+EPA","Recreational",1316474.43878864,1666.862913792
"TWN","DHA+EPA","Subsistence",50112343.008,54495.69216
"TWN","Iron","aquaculture",193740991.992983,35459.9320978924
"TWN","Iron","Artisanal",1419839.93881461,228.858712885137
"TWN","Iron","Import",4216433756.91333,1508391.3548
"TWN","Iron","Industrial",14258702.8099685,2288.76796871364
"TWN","Iron","Recreational",1673460.91282576,1666.862913792
"TWN","Iron","Subsistence",178493136.64,54495.69216
"TWN","Vitamin A","aquaculture",1304501483.30088,35459.9320978924
"TWN","Vitamin A","Artisanal",5179929.85891496,228.858712885137
"TWN","Vitamin A","Import",30615338959,1508391.3548
"TWN","Vitamin A","Industrial",50927610.3537208,2288.76796871364
